lat;lon;name
56.3162000;44.0177000;Альфа-Банк
56.3483753;43.8678178;Альфа-Банк
56.3143200;43.9947758;Альфа-Банк
56.2891291;43.9301905;Альфа-Банк
56.3195671;43.9449485;Альфа-Банк
56.2405441;43.8650304;Альфа-Банк
56.3204634;43.9469245;Альфа-Банк
